"invoiceNumber","slug","Invoice Details","Invoices (Item)","Client Receipt","Client Payment Confirmation","company","contact","project","invoiceDate","po","total","notes","status","paymentSchedules","search","ID","Created Date","Updated Date","Owner","companyInvoice","quotation","paymentDueDate"
"INV-REV22MM-014","inv-rev22mm-014","/dashboard-invoice/inv-rev22mm-014","/public-invoice/inv-rev22mm-014/bce1987a-b9a2-4518-a1f2-5c5e9bf86156","/receipt/inv-rev22mm-014/bce1987a-b9a2-4518-a1f2-5c5e9bf86156","/payment-confirmation/inv-rev22mm-014/bce1987a-b9a2-4518-a1f2-5c5e9bf86156","52134946-ddb2-43d2-b77e-b5d3c1f71f84","f77963ea-434c-483e-a0c8-a9f766fece27","969e968f-3a4f-4af5-a4bd-bedbfa72c521",2022-03-26T20:00:00Z,,789,,"Paid","[{""paymentNumber"":""RX-REV22MM-014"",""_id"":""73862625-9a5a-47b6-a246-f94357c7c206"",""_owner"":""e168cbe8-c8cb-4ec3-b920-be764ec09acc"",""_createdDate"":{""$date"":""2022-11-30T16:21:47.437Z""},""paymentMethod"":""1e696b2d-37f8-4c75-ae62-d0f85cda27a7"",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2023-04-08T15:01:00.739Z""},""amount"":789,""company"":""52134946-ddb2-43d2-b77e-b5d3c1f71f84"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""Initial"",""invoice"":""bce1987a-b9a2-4518-a1f2-5c5e9bf86156"",""note"":"""",""status"":""Paid"",""dueDate"":{""$date"":""2022-09-13T20:00:00Z""},""paymentDate"":{""$date"":""2022-09-13T20:00:00Z""},""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-REV22MM-014, Caroupe","bce1987a-b9a2-4518-a1f2-5c5e9bf86156",2022-11-30T16:16:45Z,2025-03-06T07:13:56Z,"e771b8d5-2d78-4471-bb22-0c0d9e29a888","Caroupe",,
"INV-REV23MM-071","inv-rev23mm-071","/dashboard-invoice/inv-rev23mm-071","/public-invoice/inv-rev23mm-071/bdf7a8bd-ac7e-4e25-8d8f-b330bd75e7a5","/receipt/inv-rev23mm-071/bdf7a8bd-ac7e-4e25-8d8f-b330bd75e7a5","/payment-confirmation/inv-rev23mm-071/bdf7a8bd-ac7e-4e25-8d8f-b330bd75e7a5","b9275212-b867-42ca-b674-975c72c52c3b","632bc752-2c1b-4a7c-a597-3fb04559ebc2","f5ae3aac-14d7-4f17-8e76-5849d48bb9cb",2023-08-01T16:00:00Z,"1",8242.5,,"Paid","[{""_id"":""0acc4d83-2c2e-4111-839f-c62719815086"",""_owner"":""e168cbe8-c8cb-4ec3-b920-be764ec09acc"",""_createdDate"":{""$date"":""2023-08-02T10:14:23.405Z""},""paymentMethod"":""1e696b2d-37f8-4c75-ae62-d0f85cda27a7"",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2023-10-28T04:01:49.557Z""},""amount"":8242.5,""company"":""b9275212-b867-42ca-b674-975c72c52c3b"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""Initial Payment"",""invoice"":""bdf7a8bd-ac7e-4e25-8d8f-b330bd75e7a5"",""note"":"""",""status"":""Paid"",""dueDate"":{""$date"":""2023-08-01T16:00:00Z""},""paymentDate"":{""$date"":""2023-08-01T16:00:00Z""},""notes"":"""",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-REV23MM-071, Aatienda","bdf7a8bd-ac7e-4e25-8d8f-b330bd75e7a5",2023-08-02T10:05:22Z,2025-03-06T10:46:08Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Aatienda",,
"INV-REV22MM-019","inv-rev22mm-019","/dashboard-invoice/inv-rev22mm-019","/public-invoice/inv-rev22mm-019/be434368-f8f7-4cea-8842-00ca119bda1a","/receipt/inv-rev22mm-019/be434368-f8f7-4cea-8842-00ca119bda1a","/payment-confirmation/inv-rev22mm-019/be434368-f8f7-4cea-8842-00ca119bda1a","f791e0b7-ccad-4674-96a8-341f97fc74b1","6d9247b8-ec6c-45c2-97ee-5526588c6ebf","b68b53ae-e9c9-48fc-b8b3-7e8e394aa248",2022-04-18T08:00:00Z,,8100,,"Paid",,"INV-REV22MM-019, Gulf AED","be434368-f8f7-4cea-8842-00ca119bda1a",2022-11-30T20:04:45Z,2025-03-06T07:20:31Z,"e771b8d5-2d78-4471-bb22-0c0d9e29a888","Gulf AED",,
"INV-25MM-057","inv-25mm-057","/dashboard-invoice/inv-25mm-057","/public-invoice/inv-25mm-057/bfa32837-d1e6-458f-9716-a739c8bf4c59","/receipt/inv-25mm-057/bfa32837-d1e6-458f-9716-a739c8bf4c59","/payment-confirmation/inv-25mm-057/bfa32837-d1e6-458f-9716-a739c8bf4c59","f9c4b9cf-50cd-44a2-ba40-f853a021b41f","2969a5b1-27f4-4a9e-bde4-8ee5ecf4dd85","13ff8e1e-b091-4faf-8f25-8308122776b3",2025-05-29T20:00:00Z,"N/A",1575,,"Unpaid",,"INV-25MM-057, ATEX International Exhibitions - Website Update & Revamp, ATEX International Exhibitions","bfa32837-d1e6-458f-9716-a739c8bf4c59",2025-05-30T11:09:38Z,2026-03-18T08:36:30Z,"01f011dc-8d52-4de4-9524-780ccef3313b","ATEX International Exhibitions",,
"INV-25MM-128","inv-25mm-128","/dashboard-invoice/inv-25mm-128","/public-invoice/inv-25mm-128/bfdeb34d-efe6-41b9-8f3e-c20a29262124","/receipt/inv-25mm-128/bfdeb34d-efe6-41b9-8f3e-c20a29262124","/payment-confirmation/inv-25mm-128/bfdeb34d-efe6-41b9-8f3e-c20a29262124","34a2f467-ef8e-4733-b6ad-7d176e614466","ac1aa822-9c18-4fe6-961f-636b23f63d3f","90f693b9-af56-47a1-9965-98bf0326b43e",2025-12-25T20:00:00Z,"N/A",5775,,"Paid","[{""percentage"":1,""_id"":""9792d7f2-64a0-4b11-955f-91c1dc82ef4d"",""_owner"":""01f011dc-8d52-4de4-9524-780ccef3313b"",""_createdDate"":{""$date"":""2025-12-05T06:21:00.933Z""},""paymentMethod"":""1e696b2d-37f8-4c75-ae62-d0f85cda27a7"",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2025-12-30T10:14:05.683Z""},""amount"":5775,""company"":""34a2f467-ef8e-4733-b6ad-7d176e614466"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""Due every 28th of the month"",""invoice"":""bfdeb34d-efe6-41b9-8f3e-c20a29262124"",""note"":"""",""status"":""Paid"",""dueDate"":{""$date"":""2025-12-27T20:00:00Z""},""paymentDate"":{""$date"":""2025-12-28T20:00:00Z""},""notes"":"""",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-25MM-128, Esperia Volleyball Academy LLC - Social Media & SEO Management, Esperia Volleyball Academy LLC ","bfdeb34d-efe6-41b9-8f3e-c20a29262124",2025-12-05T06:17:30Z,2026-01-27T13:15:52Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Esperia Volleyball Academy LLC ",,2025-12-25T20:00:00Z
"INV-24MM-030","inv-24mm-030","/dashboard-invoice/inv-24mm-030","/public-invoice/inv-24mm-030/c1177b0d-11a1-42ef-a7b6-7f3d6ac17a4c","/receipt/inv-24mm-030/c1177b0d-11a1-42ef-a7b6-7f3d6ac17a4c","/payment-confirmation/inv-24mm-030/c1177b0d-11a1-42ef-a7b6-7f3d6ac17a4c","726d6386-df85-464d-ade3-03880360e851","f5ed00ea-534b-4bec-aa04-df0269fe43ec","7f9ecd57-9c4e-4c12-add8-40926563ba59",2024-03-02T20:00:00Z,"N/A",0,,"Cancelled","[{""percentage"":1,""_id"":""40a7a920-bb07-4e07-9dab-00736802c632"",""_owner"":""01f011dc-8d52-4de4-9524-780ccef3313b"",""_createdDate"":{""$date"":""2024-03-04T06:49:58.868Z""},""paymentMethod"":"""",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2024-11-14T07:23:51.599Z""},""amount"":2625,""company"":""726d6386-df85-464d-ade3-03880360e851"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""100% Immediate Payment"",""invoice"":""c1177b0d-11a1-42ef-a7b6-7f3d6ac17a4c"",""note"":"""",""status"":""Due"",""dueDate"":{""$date"":""2024-11-11T20:00:00Z""},""paymentDate"":null,""notes"":"""",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-24MM-030, Evention","c1177b0d-11a1-42ef-a7b6-7f3d6ac17a4c",2024-03-04T06:48:55Z,2025-01-23T14:45:38Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Evention",,
"INV-24MM-007","inv-24mm-007","/dashboard-invoice/inv-24mm-007","/public-invoice/inv-24mm-007/c16c8f46-97fc-4267-b476-e9d85e16a407","/receipt/inv-24mm-007/c16c8f46-97fc-4267-b476-e9d85e16a407","/payment-confirmation/inv-24mm-007/c16c8f46-97fc-4267-b476-e9d85e16a407","e5a8f142-b45d-4375-973d-f0cc776663e1","362a2d4b-7db8-4972-b783-40b81cfb06ae","b483869d-b646-4ff2-aad3-920b5dc896d2",2024-02-07T20:00:00Z,"N/A",5250,,"Paid","[{""_id"":""9be55d79-1f43-4a64-a590-5c6c2cb9b052"",""_owner"":""e168cbe8-c8cb-4ec3-b920-be764ec09acc"",""_createdDate"":{""$date"":""2024-01-30T21:06:46.033Z""},""paymentMethod"":""1e696b2d-37f8-4c75-ae62-d0f85cda27a7"",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2025-08-06T04:53:14.528Z""},""amount"":5250,""company"":""e5a8f142-b45d-4375-973d-f0cc776663e1"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""Immediate Payment"",""invoice"":""c16c8f46-97fc-4267-b476-e9d85e16a407"",""note"":"""",""status"":""Paid"",""dueDate"":{""$date"":""2024-02-07T16:00:00Z""},""paymentDate"":{""$date"":""2024-02-19T16:00:00Z""},""notes"":"""",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-24MM-007, Airstay Holiday Homes - Branding","c16c8f46-97fc-4267-b476-e9d85e16a407",2024-01-30T21:06:45Z,2025-08-07T12:27:33Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Airstay Holiday Homes","ff330638-c729-40c4-9873-f104f4355251",
"INV-25MM-115","inv-25mm-115","/dashboard-invoice/inv-25mm-115","/public-invoice/inv-25mm-115/c1b541b0-5df9-46f3-b8db-d7645da2357f","/receipt/inv-25mm-115/c1b541b0-5df9-46f3-b8db-d7645da2357f","/payment-confirmation/inv-25mm-115/c1b541b0-5df9-46f3-b8db-d7645da2357f","f1beeba3-36bf-46e5-bb18-e16e3d549507","16a8438a-2315-4b5a-b97d-d3b29ee3f299",,2025-11-04T20:00:00Z,"N/A",7297.5,,"Cancelled","[{""paymentNumber"":""RX-25MM-115"",""percentage"":1,""_id"":""eb733819-0a8b-4c40-81f1-dc92dd415685"",""_owner"":""01f011dc-8d52-4de4-9524-780ccef3313b"",""_createdDate"":{""$date"":""2025-11-05T10:26:28.456Z""},""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2025-11-05T10:26:28.456Z""},""amount"":7297.5,""company"":""f1beeba3-36bf-46e5-bb18-e16e3d549507"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""Due for Payment"",""invoice"":""c1b541b0-5df9-46f3-b8db-d7645da2357f"",""note"":"""",""status"":""Due"",""dueDate"":{""$date"":""2025-11-04T20:00:00Z""},""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-25MM-115, undefined, Canterra Management","c1b541b0-5df9-46f3-b8db-d7645da2357f",2025-11-05T10:23:45Z,2026-02-26T15:00:43Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Canterra Management",,2025-11-04T20:00:00Z
"INV-REV23MM-065","inv-rev23mm-065","/dashboard-invoice/inv-rev23mm-065","/public-invoice/inv-rev23mm-065/c27493a2-4e43-48a6-8058-d60840aeff4f","/receipt/inv-rev23mm-065/c27493a2-4e43-48a6-8058-d60840aeff4f","/payment-confirmation/inv-rev23mm-065/c27493a2-4e43-48a6-8058-d60840aeff4f","2bc7a710-aefc-4b06-b0b2-361b14b3b092","505f4a91-9143-497d-beb8-1747348c8e3e","39c4b390-0401-4d1d-86da-5f6ac7f444ef",2023-06-25T16:00:00Z,"1",2050,,"Paid","[{""_id"":""fcb826d3-f212-4904-acb2-2e0b76258cd7"",""_owner"":""e168cbe8-c8cb-4ec3-b920-be764ec09acc"",""_createdDate"":{""$date"":""2023-06-26T06:11:33.389Z""},""paymentMethod"":""1e696b2d-37f8-4c75-ae62-d0f85cda27a7"",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2023-07-25T08:25:47.673Z""},""amount"":2050,""company"":""2bc7a710-aefc-4b06-b0b2-361b14b3b092"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""100% Immediate Payment"",""invoice"":""c27493a2-4e43-48a6-8058-d60840aeff4f"",""note"":"""",""status"":""Paid"",""dueDate"":{""$date"":""2023-06-25T16:00:00Z""},""paymentDate"":{""$date"":""2023-07-24T16:00:00Z""},""notes"":""<p>AED 50 extra - invoicing purposes. original amount is AED 2000</p>"",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-REV23MM-065, KhamCo","c27493a2-4e43-48a6-8058-d60840aeff4f",2023-06-26T06:09:37Z,2024-10-23T11:01:17Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","KhamCo",,
"INV-REV23MM-072","inv-rev23mm-072","/dashboard-invoice/inv-rev23mm-072","/public-invoice/inv-rev23mm-072/c39cda15-abc5-4145-b2fc-6019d71ea0c9","/receipt/inv-rev23mm-072/c39cda15-abc5-4145-b2fc-6019d71ea0c9","/payment-confirmation/inv-rev23mm-072/c39cda15-abc5-4145-b2fc-6019d71ea0c9","95e395d7-0d71-4943-aab0-4d2e8bb091f8","09cea7d5-f022-4638-a423-4898ec5bb593","9d5594de-206f-4d6b-abe3-4da4f5efc5d4",2023-08-01T16:00:00Z,"1",1758.75,,"Paid","[{""_id"":""0fc1a80f-8457-4672-99d4-9d2151e84a97"",""_owner"":""e168cbe8-c8cb-4ec3-b920-be764ec09acc"",""_createdDate"":{""$date"":""2023-08-02T10:35:58.013Z""},""paymentMethod"":""1e696b2d-37f8-4c75-ae62-d0f85cda27a7"",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2023-08-03T07:28:36.992Z""},""amount"":1758.75,""company"":""95e395d7-0d71-4943-aab0-4d2e8bb091f8"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""100% Payment"",""invoice"":""c39cda15-abc5-4145-b2fc-6019d71ea0c9"",""note"":"""",""status"":""Paid"",""dueDate"":{""$date"":""2023-08-01T16:00:00Z""},""paymentDate"":{""$date"":""2023-08-01T16:00:00Z""},""notes"":"""",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-REV23MM-072, Just Bespoke","c39cda15-abc5-4145-b2fc-6019d71ea0c9",2023-08-02T10:27:14Z,2025-03-06T10:49:05Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Just Bespoke",,
"INV-24MM-025","inv-24mm-025","/dashboard-invoice/inv-24mm-025","/public-invoice/inv-24mm-025/c40281ca-0fa6-4813-aa5c-681a043f0cfb","/receipt/inv-24mm-025/c40281ca-0fa6-4813-aa5c-681a043f0cfb","/payment-confirmation/inv-24mm-025/c40281ca-0fa6-4813-aa5c-681a043f0cfb","21174091-b4b6-4c66-8637-9f661fa79705","e1bdfd52-d4b6-440e-b6a1-9ef3a3c79d43","4533d612-a771-447f-a5e8-08a89f2afa04",2024-03-03T16:00:00Z,"N/A",2100,,"Paid","[{""percentage"":null,""_id"":""fa2f551f-fe5b-493a-9e14-b6108c99cca9"",""_owner"":""01f011dc-8d52-4de4-9524-780ccef3313b"",""_createdDate"":{""$date"":""2024-03-04T06:12:32.102Z""},""paymentMethod"":""1e696b2d-37f8-4c75-ae62-d0f85cda27a7"",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2025-08-08T08:09:35.977Z""},""amount"":2100,""company"":""21174091-b4b6-4c66-8637-9f661fa79705"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""100% Immediate Payment"",""invoice"":""c40281ca-0fa6-4813-aa5c-681a043f0cfb"",""note"":"""",""status"":""Paid"",""dueDate"":{""$date"":""2024-03-02T20:00:00Z""},""paymentDate"":{""$date"":""2024-06-03T20:00:00Z""},""notes"":"""",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-24MM-025, Bayti Website Phase 1, Bayti","c40281ca-0fa6-4813-aa5c-681a043f0cfb",2024-03-04T06:11:38Z,2026-03-18T08:17:00Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Bayti",,
"INV-25MM-133","inv-25mm-133","/dashboard-invoice/inv-25mm-133","/public-invoice/inv-25mm-133/c4053c0a-0600-45b6-a3f4-ee88245cf8ef","/receipt/inv-25mm-133/c4053c0a-0600-45b6-a3f4-ee88245cf8ef","/payment-confirmation/inv-25mm-133/c4053c0a-0600-45b6-a3f4-ee88245cf8ef","07bd1c95-c349-4be3-a05e-877a405281f7","dc70bc91-f38b-4173-ba7f-8937f4ddc879",,2025-12-09T20:00:00Z,"N/A",0,,"Cancelled",,"INV-25MM-133, undefined, Mamalu Kitchen","c4053c0a-0600-45b6-a3f4-ee88245cf8ef",2025-12-10T06:51:16Z,2025-12-10T06:54:30Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Mamalu Kitchen",,2025-12-09T20:00:00Z
"INV-24MM-073","inv-24mm-073","/dashboard-invoice/inv-24mm-073","/public-invoice/inv-24mm-073/c4f1bbf5-49e0-41f6-a57a-875a1080d636","/receipt/inv-24mm-073/c4f1bbf5-49e0-41f6-a57a-875a1080d636","/payment-confirmation/inv-24mm-073/c4f1bbf5-49e0-41f6-a57a-875a1080d636","34a2f467-ef8e-4733-b6ad-7d176e614466","ac1aa822-9c18-4fe6-961f-636b23f63d3f","ddd877f7-8b58-41b4-83f2-78e884eb5804",2024-07-16T16:00:00Z,"N/A",9187.5,,"Paid","[{""percentage"":1,""_id"":""f7cd9ec0-60ef-4849-bd2e-b1d9aabe1832"",""_owner"":""01f011dc-8d52-4de4-9524-780ccef3313b"",""_createdDate"":{""$date"":""2024-07-18T05:52:10.335Z""},""paymentMethod"":""1e696b2d-37f8-4c75-ae62-d0f85cda27a7"",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2024-07-18T11:40:54.363Z""},""amount"":9187.5,""company"":""34a2f467-ef8e-4733-b6ad-7d176e614466"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""Due for Payment"",""invoice"":""c4f1bbf5-49e0-41f6-a57a-875a1080d636"",""note"":"""",""status"":""Paid"",""dueDate"":{""$date"":""2024-07-17T16:00:00Z""},""paymentDate"":{""$date"":""2024-07-17T16:00:00Z""},""notes"":"""",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-24MM-073, Esperia Volleyball Academy LLC","c4f1bbf5-49e0-41f6-a57a-875a1080d636",2024-07-18T05:46:10Z,2025-08-11T10:06:10Z,"01f011dc-8d52-4de4-9524-780ccef3313b","Esperia Volleyball Academy LLC",,
"INV-24MM-056","inv-24mm-056","/dashboard-invoice/inv-24mm-056","/public-invoice/inv-24mm-056/c5fbbb7c-b0c6-4a22-93ff-af8758445da6","/receipt/inv-24mm-056/c5fbbb7c-b0c6-4a22-93ff-af8758445da6","/payment-confirmation/inv-24mm-056/c5fbbb7c-b0c6-4a22-93ff-af8758445da6","f9c4b9cf-50cd-44a2-ba40-f853a021b41f","2969a5b1-27f4-4a9e-bde4-8ee5ecf4dd85","a75b568d-9a0e-4b33-9100-5b08d2089211",2024-06-20T16:00:00Z,"N/A",7000,,"Paid",,"INV-24MM-056, Libya Build - App Development, ATEX International Exhibitions","c5fbbb7c-b0c6-4a22-93ff-af8758445da6",2024-06-21T05:06:35Z,2026-05-03T10:59:50Z,"01f011dc-8d52-4de4-9524-780ccef3313b","ATEX International Exhibitions",,
"INV-REV23MM-104","inv-rev23mm-104","/dashboard-invoice/inv-rev23mm-104","/public-invoice/inv-rev23mm-104/c6ea2e63-a89f-4469-8e77-bca92f0fad81","/receipt/inv-rev23mm-104/c6ea2e63-a89f-4469-8e77-bca92f0fad81","/payment-confirmation/inv-rev23mm-104/c6ea2e63-a89f-4469-8e77-bca92f0fad81","b9275212-b867-42ca-b674-975c72c52c3b","632bc752-2c1b-4a7c-a597-3fb04559ebc2","f5ae3aac-14d7-4f17-8e76-5849d48bb9cb",2023-11-16T16:00:00Z,"N/A",2625,,"Paid","[{""_id"":""363e444b-5dec-40ba-b793-1f9b6a575ce8"",""_owner"":""e168cbe8-c8cb-4ec3-b920-be764ec09acc"",""_createdDate"":{""$date"":""2023-11-17T11:12:30.390Z""},""paymentMethod"":""1e696b2d-37f8-4c75-ae62-d0f85cda27a7"",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2023-11-20T06:24:39.975Z""},""amount"":2625,""company"":""b9275212-b867-42ca-b674-975c72c52c3b"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""50% Advance Payment"",""invoice"":""c6ea2e63-a89f-4469-8e77-bca92f0fad81"",""note"":"""",""status"":""Paid"",""dueDate"":{""$date"":""2023-11-16T16:00:00Z""},""paymentDate"":{""$date"":""2023-11-19T16:00:00Z""},""notes"":"""",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""},{""_id"":""57523ad9-5bb8-4751-8ec3-989564694f27"",""_owner"":""e168cbe8-c8cb-4ec3-b920-be764ec09acc"",""_createdDate"":{""$date"":""2023-11-20T06:24:59.158Z""},""paymentMethod"":"""",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2024-03-21T09:28:13.511Z""},""amount"":2625,""company"":""b9275212-b867-42ca-b674-975c72c52c3b"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""Upon Completion"",""invoice"":""c6ea2e63-a89f-4469-8e77-bca92f0fad81"",""note"":"""",""status"":""Due"",""dueDate"":{""$date"":""2023-12-21T16:00:00Z""},""paymentDate"":null,""notes"":""<p>03/21/2024 - Chased</p>"",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-REV23MM-104, Aatienda","c6ea2e63-a89f-4469-8e77-bca92f0fad81",2023-11-17T11:10:17Z,2024-06-26T10:21:58Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","Aatienda",,
"INV-REV22MM-026","inv-rev22mm-026","/dashboard-invoice/inv-rev22mm-026","/public-invoice/inv-rev22mm-026/c855284d-4306-4d21-868c-b6500424ce35","/receipt/inv-rev22mm-026/c855284d-4306-4d21-868c-b6500424ce35","/payment-confirmation/inv-rev22mm-026/c855284d-4306-4d21-868c-b6500424ce35","5e0ab837-9d8e-40fd-9bcf-9772fd5c911d","00b2d72e-042c-4c6a-932a-716ad4327ce6","69d45b7f-bf85-4c4f-a1db-a4272178800f",2022-05-05T08:00:00Z,,1500,,"Paid",,"INV-REV22MM-026, Not An Artist X2","c855284d-4306-4d21-868c-b6500424ce35",2022-11-30T20:09:50Z,2025-03-06T07:24:50Z,"e771b8d5-2d78-4471-bb22-0c0d9e29a888","Not An Artist X2",,
"INV-25MM-036","inv-25mm-036","/dashboard-invoice/inv-25mm-036","/public-invoice/inv-25mm-036/c872c9c8-3873-4bb4-a61e-8c0629ef9f83","/receipt/inv-25mm-036/c872c9c8-3873-4bb4-a61e-8c0629ef9f83","/payment-confirmation/inv-25mm-036/c872c9c8-3873-4bb4-a61e-8c0629ef9f83","56eac7e9-af94-47c0-b4b1-2a4101a9b0c1","04be3f3e-1786-4d4b-a1cc-743721b3c18c",,2025-05-15T20:00:00Z,,1155,,"Paid","[{""percentage"":1,""_id"":""73100d89-18a2-4ae7-a1e3-0987b5b2f7fe"",""_owner"":""01f011dc-8d52-4de4-9524-780ccef3313b"",""_createdDate"":{""$date"":""2025-05-16T07:20:33.516Z""},""paymentMethod"":""1e696b2d-37f8-4c75-ae62-d0f85cda27a7"",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2025-07-07T06:25:18.352Z""},""amount"":1155,""company"":""56eac7e9-af94-47c0-b4b1-2a4101a9b0c1"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""One-Time Payment"",""invoice"":""c872c9c8-3873-4bb4-a61e-8c0629ef9f83"",""note"":""<p>Recreation of Brand Guidelines and Rebranding of 3 Documents</p>"",""status"":""Paid"",""dueDate"":{""$date"":""2025-05-18T20:00:00Z""},""paymentDate"":{""$date"":""2025-06-12T20:00:00Z""},""notes"":"""",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-25MM-036, E L I T E Property Brokerage LLC","c872c9c8-3873-4bb4-a61e-8c0629ef9f83",2025-05-16T07:20:32Z,2025-08-25T12:02:54Z,"01f011dc-8d52-4de4-9524-780ccef3313b","E L I T E Property Brokerage LLC","4dc707af-c423-46c9-868c-f5b72b957e4f",
"INV-REV22MM-081","inv-rev22mm-081","/dashboard-invoice/inv-rev22mm-081","/public-invoice/inv-rev22mm-081/c89bdd92-f443-4c58-aaf9-568e2f9d568e","/receipt/inv-rev22mm-081/c89bdd92-f443-4c58-aaf9-568e2f9d568e","/payment-confirmation/inv-rev22mm-081/c89bdd92-f443-4c58-aaf9-568e2f9d568e","3f7c1374-b464-48a6-8163-f14cbf61a72c","3bd35c8a-56bc-444b-94b5-fda05799ed93","2690fb93-ff6c-4d61-8312-eea8799b45ef",2022-12-06T20:00:00Z,,2000,,"Paid","[{""_id"":""3494d06e-c4aa-4e43-ab0d-bfa005a147c5"",""_owner"":""e168cbe8-c8cb-4ec3-b920-be764ec09acc"",""_createdDate"":{""$date"":""2022-11-28T18:14:22.990Z""},""paymentMethod"":""1e696b2d-37f8-4c75-ae62-d0f85cda27a7"",""link-copy-of-dashboard-debt-report-all"":""/dashboard-payments/"",""_updatedDate"":{""$date"":""2023-04-17T20:51:26.505Z""},""amount"":2000,""company"":""3f7c1374-b464-48a6-8163-f14cbf61a72c"",""link-payments-paymentNumber"":""/dashboard-debt-report/"",""payment"":""Full"",""invoice"":""c89bdd92-f443-4c58-aaf9-568e2f9d568e"",""note"":"""",""status"":""Paid"",""dueDate"":{""$date"":""2022-12-05T20:00:00Z""},""paymentDate"":{""$date"":""2023-01-12T20:00:00Z""},""notes"":""<p>12/16 - sent fu to Abdulhamid</p><p>01/02 - Chased</p>"",""invoiceStatus"":""Active"",""link-copy-of-dashboard-payments-all"":""/dashboard-all-schedules/""}]","INV-REV22MM-081, Emirates World Medical Supplies","c89bdd92-f443-4c58-aaf9-568e2f9d568e",2022-11-28T18:13:13Z,2024-09-23T07:27:06Z,"e168cbe8-c8cb-4ec3-b920-be764ec09acc","mirates World Medical Supplies",,
